NUM_ID,First_author,Study_Year,Person_extracting,Date_extracted,Paper_double_checked,Short reference,Host.species,Host_family,Host_order,Host_strain,Host_type,Host_age,Habitat,Water,Parasite_or_pest,Antagonist_species,Antagonist_isolate,Antagonist_type_specific,Antagonist_type_general,Detection_method,Transmission_mode,Vector_type,Vector_species,Latitude,Longitude,Coordinates_provided_in_study,Location,Natural_or_ag,Sample_type,Same_plants_tested_multiple,Time_point,Months,Year,Start Date (yyyymm),Span (months),Number_sampled_locations,Coarse_spatial_scale,Approx_spatial_accuracy_width_km,Response metric,n,Infected,Incidence,Obs
715,Abbate,2014,Vianda,2021-07-01,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.039,6.399,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,August,2008,200808,1,1,Plot,1,Incidence,137,7,0.051094891,61
715,Abbate,2014,Vianda,2021-07-01,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.038,6.393,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,August,2007,200708,1,1,Plot,1,Incidence,206,9,0.04368932,62
715,Abbate,2014,Vianda,2021-07-01,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.039,6.396,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,August,2007,200708,1,1,Plot,1,Incidence,92,0,0,63
715,Abbate,2014,Vianda,2021-07-01,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.041,6.398,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,August,2007,200708,1,1,Plot,1,Incidence,208,18,0.086538462,64
715,Abbate,2014,Vianda,2021-07-01,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.04,6.398,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,August,2007,200708,1,1,Plot,1,Incidence,43,0,0,65
715,Abbate,2014,Vianda,2021-07-01,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.044,6.401,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,August,2007,200708,1,1,Plot,1,Incidence,332,12,0.036144578,66
715,Abbate,2014,Vianda,2021-07-01,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.051,6.391,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,August,2007,200708,1,1,Plot,1,Incidence,101,1,0.00990099,67
715,Abbate,2014,Vianda,2021-07-01,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.052,6.394,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,August,2007,200708,1,1,Plot,1,Incidence,94,9,0.095744681,68
715,Abbate,2014,Vianda,2021-07-01,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.053,6.401,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,August,2007,200708,1,1,Plot,1,Incidence,214,17,0.079439252,69
715,Abbate,2014,Vianda,2021-07-01,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.061,6.409,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,July,2007,200707,1,1,Plot,1,Incidence,112,2,0.017857143,70
715,Abbate,2014,Vianda,2021-07-01,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.055,6.422,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,August,2007,200708,1,1,Plot,1,Incidence,162,0,0,71
715,Abbate,2014,Vianda,2021-07-01,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.116,6.104,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,August,2008,200808,1,1,Plot,1,Incidence,20,0,0,72
715,Abbate,2014,Vianda,2021-07-01,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.111,6.101,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,August,2008,200808,1,1,Plot,1,Incidence,20,0,0,73
715,Abbate,2014,Vianda,2021-07-01,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.182,6.096,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,June,2009,200906,1,1,Plot,1,Incidence,260,0,0,74
715,Abbate,2014,Vianda,2021-07-01,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.055,5.813,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,May,2011,201105,1,1,Plot,1,Incidence,11,0,0,75
715,Abbate,2014,Vianda,2021-07-01,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.05,5.835,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,July,2010,201007,1,1,Plot,1,Incidence,126,6,0.047619048,76
715,Abbate,2014,Vianda,2021-07-01,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.055,5.848,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,May,2011,201105,1,1,Plot,1,Incidence,15,0,0,77
715,Abbate,2014,Vianda,2021-07-01,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.055,5.849,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,May,2011,201105,1,1,Plot,1,Incidence,14,0,0,78
715,Abbate,2014,Vianda,2021-07-01,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.054,5.855,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,July,2010,201007,1,1,Plot,1,Incidence,6,0,0,79
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.078,5.887,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,May,2011,201105,1,1,Plot,1,Incidence,68,0,0,80
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.078,5.887,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,May,2011,201105,1,1,Plot,1,Incidence,42,0,0,81
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.048,5.795,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,May,2011,201105,1,1,Plot,1,Incidence,9,0,0,82
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.112,5.795,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,July,2010,201007,1,1,Plot,1,Incidence,40,0,0,83
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.116,6.013,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,June,2009,200906,1,1,Plot,1,Incidence,258,0,0,84
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.126,6.033,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,July,2010,201007,1,1,Plot,1,Incidence,166,0,0,85
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.132,6.04,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,June,2009,200906,1,1,Plot,1,Incidence,40,0,0,86
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.131,6.039,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,June,2009,200906,1,1,Plot,1,Incidence,15,0,0,87
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.13,6.034,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,June,2009,200906,1,1,Plot,1,Incidence,10,0,0,88
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.059,5.825,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,June,2009,200906,1,1,Plot,1,Incidence,16,0,0,89
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.091,6.43,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,August,2008,200808,1,1,Plot,1,Incidence,17,0,0,90
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.087,6.43,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,July,2007,200707,1,1,Plot,1,Incidence,57,3,0.052631579,91
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.087,6.43,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,August,2008,200808,1,1,Plot,1,Incidence,258,27,0.104651163,92
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.086,6.432,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,August,2008,200808,1,1,Plot,1,Incidence,50,0,0,93
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.085,6.43,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,August,2008,200808,1,1,Plot,1,Incidence,1,0,0,94
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.083,6.426,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,August,2010,201008,1,1,Plot,1,Incidence,241,0,0,95
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.08,6.422,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,August,2008,200808,1,1,Plot,1,Incidence,16,0,0,96
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.08,6.407,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,July,2007,200707,1,1,Plot,1,Incidence,44,0,0,97
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.079,6.415,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,July,2007,200707,1,1,Plot,1,Incidence,6,0,0,98
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.067,6.409,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,July,2007,200707,1,1,Plot,1,Incidence,17,0,0,99
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.225,6.469,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,August,2008,200808,1,1,Plot,1,Incidence,3,0,0,100
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.229,6.47,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,August,2008,200808,1,1,Plot,1,Incidence,12,0,0,101
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.233,6.47,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,August,2008,200808,1,1,Plot,1,Incidence,12,0,0,102
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.149,6.05,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,June,2009,200906,1,1,Plot,1,Incidence,33,0,0,103
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.147,6.052,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,June,2010,201006,1,1,Plot,1,Incidence,66,5,0.075757576,104
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.147,6.056,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,August,2011,201108,1,1,Plot,1,Incidence,20,0,0,105
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.15,6.053,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,June,2009,200906,1,1,Plot,1,Incidence,67,0,0,106
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.15,6.053,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,June,2010,201006,1,1,Plot,1,Incidence,151,0,0,107
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.152,6.064,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,October,2011,201110,1,1,Plot,1,Incidence,34,0,0,108
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.152,6.064,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,August,2011,201108,1,1,Plot,1,Incidence,11,0,0,109
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.157,6.073,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,June,2009,200906,1,1,Plot,1,Incidence,34,0,0,110
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.155,6.068,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,June,2009,200906,1,1,Plot,1,Incidence,16,0,0,111
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.165,6.089,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,August,2009,200908,1,1,Plot,1,Incidence,20,0,0,112
715,Abbate,2014,Vianda,2021-07-02,Devin,Abbate_2014,Silene vulgaris,Caryophyllaceae,Caryophyllales,NA,Wildflower,NA,Terrestrial,None,Parasite,Microbotryum spp.,NA,Fungus,Eukaryotic parasite,Visual,vectorborne and sexually-transmitted,pollinators,NA,45.159,6.071,Yes,"Areas surrounding the Jardin Alpin du Lautaret, France",Natural,Plant,No,0,June,2009,200906,1,1,Plot,1,Incidence,108,0,0,113
